"","V1","V2","V3","V4","V5","V6","V7","V8"
"179",125,"The Brandery","Lagoon","20,000","seed","2014-07-18","Details","Dead"
"180",126,"Ted Smith","Impulcity","600,000","angel","2012-02-22","Details",""
"181",127,"The Brandery","FlightCar","20,000","debt_financing","2012-07-02","Details","Exited"
"182",128,"Draper Associates","Giftiki","1,000,000","venture","2011-04-20","Details","Exited"
"183",129,"Transmedia Capital","Giftiki","1,000,000","venture","2011-04-20","Details","Exited"
"184",130,"Doug Groh","RoadTrippers","250,000","seed","2012-06-11","Details",""
"185",131,"General Catalyst Partners","FlightCar","5,600,000","venture","2013-04-16","Details","Exited"
"186",132,"Oliver Jung","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"187",133,"Seacrest Global Group","FlightCar","5,600,000","venture","2013-04-16","Details","Exited"
"188",134,"Vine St. Ventures","RoadTrippers","250,000","seed","2012-06-11","Details",""
"189",135,"The Brandery","Pingage","3,100,000","venture","2014-01-21","Details",""
"190",136,"Kirt Gunn","Pingage","800,000","seed","2013-05-20","Details",""
"191",137,"Tim Kopp","Pingage","800,000","seed","2013-05-20","Details",""
"192",138,"Horizons Ventures","Bitcasa","11,000,000","venture","2013-11-11","Details","Dead"
"193",139,"Vine St. Ventures","Crowdhall","70,000","seed","2012-09-01","Details","Dead"
"194",140,"The Brandery","RoadTrippers","2,500,000","venture","2013-08-12","Details",""
"195",141,"The Brandery","Cintric","40,000","seed","2014-07-14","Details","Exited"
"196",142,"Vine St. Ventures","Pingage","600,000","seed","2013-02-01","Details",""
"197",143,"Eduardo Saverin","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"198",144,"Gill Holland","Impulcity","600,000","angel","2012-02-22","Details",""
"199",145,"Chicago Ventures","Donde","1,000,000","seed","2014-02-05","Details","Exited"
"200",146,"Radiant Venture Capital","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"201",147,"SV Angel","FlightCar","","seed","2013-01-01","Details","Exited"
"202",148,"General Catalyst Partners","FlightCar","13,500,000","venture","2014-09-10","Details","Exited"
"203",149,"The Brandery","Impulcity","","seed","2012-10-03","Details",""
"204",150,"First Round","Bitcasa","7,000,000","venture","2012-06-20","Details","Dead"
"205",151,"The Brandery","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"206",152,"The Brandery","LifeBlinx","","seed","2010-11-19","Details",""
"207",153,"Gold Hill Capital","Giftiki","1,000,000","venture","2011-04-20","Details","Exited"
"208",154,"North Coast Angel Fund","Pingage","600,000","seed","2013-02-01","Details",""
"209",155,"Trevor Wright","Cintric","95,000","angel","2014-12-30","Details","Exited"
"210",156,"Traversant","Keepio","255,000","seed","2011-08-01","Details","Dead"
"211",157,"The Brandery","Pingage","600,000","seed","2013-02-01","Details",""
"212",158,"CincyTech","Strap","1,200,000","seed","2014-12-02","Details",""
"213",159,"CincyTech","Off Track Planet","500,000","seed","2013-12-06","Details",""
"214",160,"Hyde Park Venture Partners","Strap","1,200,000","seed","2014-12-02","Details",""
"215",161,"Anand Agarawala","FlightCar","590,000","seed","2013-02-15","Details","Exited"
"216",162,"CincyTech","Pingage","600,000","seed","2013-02-01","Details",""
"217",163,"Jean Rosauer","Crowdhall","70,000","seed","2012-09-01","Details","Dead"
"218",164,"The Brandery","Bitcasa","7,000,000","venture","2012-06-20","Details","Dead"
"219",165,"The Brandery","Keego","20,000","seed","2014-07-18","Details",""
"220",166,"First Round","Bitcasa","1,500,000","seed","2011-01-01","Details","Dead"
"221",167,"The Brandery","Giftiki","1,000,000","venture","2011-04-20","Details","Exited"
"222",168,"The Brandery","Shelfie","20,000","seed","2014-07-18","Details",""
