"","V1","V2","V3","V4","V5","V6","V7","V8"
"346",283,"Karlin Ventures","Bitium","6,500,000","venture","2014-03-01","Details",""
"347",284,"Rob Glaser","Bitium","6,500,000","venture","2014-03-01","Details",""
"348",285,"ff Venture Capital","Estify","","seed","2013-04-24","Details",""
"349",286,"zPark Venture","Battlefy","2,000,000","seed","2014-12-26","Details",""
"350",287,"Claytonia Capital","sensay","4,500,000","seed","2016-08-02","Details",""
"351",288,"Amplify.LA","Look.io","","seed","2012-01-01","Details","Exited"
"352",289,"Jeff Lo","Squabbler","","seed","2013-02-15","Details",""
"353",290,"General Catalyst Partners","MapSense","2,500,000","seed","2015-05-27","Details","Exited"
"354",291,"Amplify.LA","Invested.in","880,000","venture","2012-01-19","Details",""
"355",292,"Tiller Partners","ClubW","","seed","2012-07-31","Details",""
"356",293,"Double M Partners","Bitium","6,500,000","venture","2014-03-01","Details",""
"357",294,"Resolute.vc","Bitium","2,400,000","seed","2013-04-17","Details",""
"358",295,"Amplify.LA","Weaver Labs","","seed","2014-12-01","Details",""
"359",296,"Amplify.LA","Fanbread","800,000","seed","2014-05-01","Details","Exited"
"360",297,"Michael Lazerow","Bitium","2,400,000","seed","2013-04-17","Details",""
"361",298,"Hiten Shan","Bitium","2,400,000","seed","2013-04-17","Details",""
"362",299,"Amplify.LA","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"363",300,"Wavemaker Partners","Squabbler","","seed","2013-02-15","Details",""
"364",301,"Amplify.LA","Vadio","750,000","venture","2012-11-01","Details",""
"365",302,"Accel Partners","hellotech","2,500,000","seed","2015-01-27","Details",""
"366",303,"Amplify.LA","sensay","4,500,000","seed","2016-08-02","Details",""
"367",304,"Upfront Ventures","hellotech","12,500,000","venture","2015-09-16","Details",""
"368",305,"Mark Kolokotrones","Invested.in","830,000","seed","2012-11-01","Details",""
"369",306,"Steven Roussey","Invested.in","830,000","seed","2012-11-01","Details",""
"370",307,"Jim Wiatt","Squabbler","","seed","2013-02-15","Details",""
"371",308,"Allen DeBevoise","Affinity Networks","500,000","seed","2015-02-10","Details",""
"372",309,"Wavemaker Partners","Fama","1,500,000","seed","2015-12-23","Details",""
"373",310,"Third Wave Digital","Battlefy","2,000,000","seed","2014-12-26","Details",""
"374",311,"WME","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"375",312,"Kima Ventures","Ziptask","","undisclosed","2015-05-04","Details","Dead"
"376",313,"Upfront Ventures","hellotech","2,500,000","seed","2015-01-27","Details",""
"377",314,"Plug and Play","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"378",315,"Lazerow Ventures","Bitium","6,500,000","venture","2014-03-01","Details",""
"379",316,"Amplify.LA","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"380",317,"Andy Dunn","TheBouqs","1,100,000","seed","2013-06-25","Details",""
"381",318,"Amplify.LA","Gem","100,000","seed","2014-01-21","Details",""
"382",319,"Rees Capital","Estify","974,000","seed","2013-09-27","Details",""
"383",320,"Michael Goldfine","Vadio","750,000","venture","2012-11-01","Details",""
"384",321,"Wavemaker Partners","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"385",322,"Dennis Phelps","Battlefy","1,300,000","seed","2014-01-14","Details",""
"386",323,"Amplify.LA","RadPad","600,000","seed","2013-11-06","Details","Exited"
"387",324,"Canyon Creek Capital","TranslationExchange","","seed","2015-05-01","Details",""
"388",325,"Mesa Ventures","Gem","1,500,000","angel","2014-02-11","Details",""
"389",326,"Sean Ellis","Bitium","2,400,000","seed","2013-04-17","Details",""
"390",327,"Allen DeBevoise","Battlefy","2,000,000","seed","2014-12-26","Details",""
"391",328,"Silicon Valley Bank","hellotech","2,000,000","seed","2015-05-26","Details",""
"392",329,"TYLT Lab","Battlefy","2,000,000","seed","2014-12-26","Details",""
"393",330,"Gil Elbaz","MapSense","2,500,000","seed","2015-05-27","Details","Exited"
"394",331,"Alliance of Angels","Battlefy","200,000","angel","2012-11-01","Details",""
"395",332,"Romulus Capital","Estify","974,000","seed","2013-09-27","Details",""
"396",333,"David Stern","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"397",334,"RRE Ventures","Gem","1,300,000","seed","2015-04-02","Details",""
"398",335,"ProSieben","EverSport Media","4,200,000","venture","2015-10-10","Details",""
"399",336,"Telegraph Hill Capital","TheBouqs","1,100,000","seed","2013-06-25","Details",""
"400",337,"First Round","Gem","1,300,000","seed","2015-04-02","Details",""
"401",338,"Digital Currency Group","Gem","7,600,000","venture","2016-01-06","Details",""
"402",339,"Draper Associates","sensay","4,500,000","seed","2016-08-02","Details",""
"403",340,"Dean Gilbert","Vadio","750,000","venture","2012-11-01","Details",""
"404",341,"Sanjay Chadda","Squabbler","","seed","2013-02-15","Details",""
"405",342,"Romulus Capital","Estify","6,300,000","venture","2016-09-26","Details",""
"406",343,"Rogue Venture Partners","Vadio","750,000","venture","2012-11-01","Details",""
"407",344,"Amplify.LA","Bitium","2,400,000","seed","2013-04-17","Details",""
"408",345,"Pasadena Angels","Fanbread","800,000","seed","2014-05-01","Details","Exited"
"409",346,"Bessemer Venture Partners","ClubW","9,500,000","venture","2014-09-22","Details",""
"410",347,"Polaris Partners","Bitium","6,000,000","venture","2016-08-30","Details",""
"411",348,"RRE Ventures","Gem","2,000,000","seed","2014-09-17","Details",""
"412",349,"Jay Boberg","Vadio","750,000","venture","2012-11-01","Details",""
"413",350,"Amplify.LA","Stacksocial","800,000","seed","2012-07-24","Details",""
"414",351,"Tiller Partners","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"415",352,"Social Starts","Fama","","seed","2015-08-01","Details",""
"416",353,"Social Leverage","Bitium","2,400,000","seed","2013-04-17","Details",""
"417",354,"Wavemaker Partners","Affinity Networks","500,000","seed","2014-02-20","Details",""
"418",355,"Mark Schwartz","Invested.in","830,000","seed","2012-11-01","Details",""
"419",356,"Amplify.LA","Fama","","seed","2015-08-01","Details",""
"420",357,"SG VC","RadPad","600,000","seed","2013-11-06","Details","Exited"
"421",358,"Sam Englebardt","Affinity Networks","500,000","seed","2015-02-10","Details",""
"422",359,"Deep Fork Capital","Battlefy","1,300,000","seed","2014-01-14","Details",""
"423",360,"Vince Thompson","Fanbread","800,000","seed","2014-05-01","Details","Exited"
"424",361,"Todd Perry","Squabbler","","seed","2013-02-15","Details",""
"425",362,"Tom McInerney","RadPad","600,000","seed","2013-11-06","Details","Exited"
"426",363,"Collaborative Fund","hellotech","2,000,000","seed","2015-05-26","Details",""
"427",364,"Marc Bennett","Battlefy","2,000,000","seed","2014-12-26","Details",""
"428",365,"Michael Dearing","TidePool","1,500,000","seed","2012-05-04","Details",""
"429",366,"Greycroft Partners","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"430",367,"Accel Partners","hellotech","2,000,000","seed","2015-05-26","Details",""
"431",368,"Michael Liou","Invested.in","830,000","seed","2012-11-01","Details",""
"432",369,"Social Leverage","RadPad","2,000,000","seed","2014-08-12","Details","Exited"
"433",370,"500 Startups","Stacksocial","800,000","seed","2012-07-24","Details",""
"434",371,"Canyon Creek Capital","Affinity Networks","500,000","seed","2015-02-10","Details",""
"435",372,"Baroda Ventures","20Jeans","1,000,000","seed","2013-04-18","Details",""
"436",373,"William Morris Endeavor Entertainment,","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"437",374,"Wavemaker Partners","Invested.in","830,000","seed","2012-11-01","Details",""
"438",375,"Amplify.LA","Invested.in","45,000","seed","2011-12-01","Details",""
"439",376,"KEC Ventures","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
"440",377,"Rho West","Bitium","2,400,000","seed","2013-04-17","Details",""
"441",378,"Jarl Mohn","Battlefy","1,300,000","seed","2014-01-14","Details",""
"442",379,"Greycroft Partners","sensay","4,500,000","seed","2016-08-02","Details",""
"443",380,"Sweet Capital Ltd.","sensay","4,500,000","seed","2016-08-02","Details",""
"444",381,"Steve Reich","Invested.in","830,000","seed","2012-11-01","Details",""
"445",382,"Norwest Venture Partners - NVP","sensay","4,500,000","seed","2016-08-02","Details",""
"446",383,"Wavemaker Partners","Affinity Networks","500,000","seed","2015-02-10","Details",""
"447",384,"Gordon Crawford","Invested.in","830,000","seed","2012-11-01","Details",""
"448",385,"Brian Lee","RadPad","1,000,000","seed","2014-03-18","Details","Exited"
"449",386,"Brendan Wallace","RadPad","9,000,000","venture","2015-04-22","Details","Exited"
"450",387,"Scott Siegler","Squabbler","","seed","2013-02-15","Details",""
"451",388,"Altpoint Ventures","RadPad","9,000,000","venture","2015-04-22","Details","Exited"
"452",389,"Rho West","Fama","1,500,000","seed","2015-12-23","Details",""
"453",390,"Sugath Warnakulasuriya","Affinity Networks","500,000","seed","2014-02-20","Details",""
