"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"123","Y Combinator","EquipmentShare","2,100,000","seed","2015-05-06","Details",""
"124","500startups","RapidAPI","3,500,000","seed","2016-11-21","Details",""
"125","Y Combinator","VayCayHero","836,500","seed","2016-05-11","Details",""
"126","Y Combinator","NanoNets","","seed","2017-04-01","Details",""
"127","Techstars","Chainalysis","1,600,000","seed","2016-02-19","Details",""
"128","Y Combinator","Thalmic Labs (Myo)","14,500,000","venture","2013-06-05","Details",""
"129","Y Combinator","Dr Chrono","12,000,000","venture","2017-04-06","Details",""
"130","Y Combinator","Labdoor","1,500,000","seed","2015-03-24","Details",""
"131","Y Combinator","Beep","1,600,000","seed","2014-06-01","Details",""
"132","500startups","Pipefy","2,537,500","venture","2016-01-19","Details",""
"133","Y Combinator","Interviewed","2,000,000","seed","2015-09-29","Details",""
"134","Y Combinator","Flaviar","","seed","2014-09-26","Details",""
"135","Y Combinator","Bop.fm","","seed","2013-12-01","Details","Exited"
"136","Y Combinator","Floobits","","seed","2013-09-01","Details",""
"137","Y Combinator","Vertical","","venture","2014-04-01","Details",""
"138","Y Combinator","analyticsMD","","venture","2015-04-14","Details",""
"139","Y Combinator","One Month Rails","770,000","seed","2014-06-24","Details",""
"140","ignite100","Moltin","2,000,000","seed","2016-01-13","Details",""
"141","Y Combinator","GO1","1,000,000","seed","2015-07-29","Details",""
"142","Y Combinator","Medisas","","seed","2013-03-01","Details",""
"143","Y Combinator","Verbling","","seed","2013-11-20","Details",""
"144","500startups","Aircall","2,750,000","seed","2016-01-25","Details",""
"145","500startups","Pop Up Archive","917,600","seed","2014-09-12","Details",""
"146","Techstars","Keen Home","","venture","2015-10-16","Details",""
"147","Y Combinator","Captain 401","","seed","2015-08-24","Details",""
"148","Y Combinator","EasyPost","2,250,000","seed","2014-01-01","Details",""
"149","500startups","binpress","1,000,000","seed","2013-09-30","Details","Exited"
"150","Y Combinator","Virool","","seed","2012-07-01","Details",""
"151","Techstars","Rallyware","1,200,000","seed","2014-10-07","Details",""
"152","Y Combinator","Zentail","","seed","2014-01-01","Details",""
"153","ignite100","Moltin","120,000","seed","2014-12-01","Details",""
"154","Y Combinator","Memebox","800,000","seed","2014-03-16","Details",""
"155","Y Combinator","Estimote","3,100,000","seed","2013-12-10","Details",""
"156","gener8tor","LivBlends","745,000","seed","2014-05-28","Details",""
"157","Y Combinator","Instacart","2,300,000","seed","2012-10-15","Details",""
"158","Techstars","AdmitHub","2,950,000","seed","2017-01-11","Details",""
"159","500startups","Sverve","345,000","seed","2013-09-30","Details","Exited"
"160","Y Combinator","WorkLife","120,000","seed","2015-01-01","Details","Exited"
"161","Y Combinator","Eight","","seed","2015-08-09","Details",""
"162","Y Combinator","Kickback","120,000","seed","2014-12-01","Details",""
"163","FounderFuel","Vanhawks","","undisclosed","2014-03-01","Details","Exited"
"164","Y Combinator","Reebee","","seed","2013-09-01","Details",""
"165","LAUNCH incubator","Bento","1,500,000","seed","2015-06-25","Details",""
"166","Y Combinator","Weave Communications","5,000,000","venture","2014-06-11","Details",""
"167","Y Combinator","Lob","2,400,000","seed","2013-11-04","Details",""
"168","Y Combinator","Kalibrr","20,000","venture","2013-02-13","Details",""
"169","Y Combinator","Moltin","2,000,000","seed","2016-01-13","Details",""
"170","Y Combinator","Cleanly","2,300,000","seed","2015-05-13","Details",""
"171","Y Combinator","Vertical","","seed","2015-04-01","Details",""
"172","Y Combinator","Rainforest QA","","venture","2013-02-20","Details",""
"173","Y Combinator","Anyperk","3,000,000","seed","2014-06-23","Details",""
"174","Y Combinator","Unbabel","","seed","2014-01-01","Details",""
"175","Y Combinator","BlueSmart","","seed","2015-03-15","Details",""
"176","Y Combinator","Varden Labs","4,500,000","seed","2016-03-30","Details",""
"177","Y Combinator","FundersClub","6,500,000","seed","2012-10-19","Details",""
"178","Y Combinator","Captain 401","3,500,000","seed","2016-02-24","Details",""
"179","Y Combinator","Pantelligent","","seed","2013-04-01","Details",""
"180","Y Combinator","AirPair","","seed","2014-01-01","Details",""
"181","500startups","WhalePath","1,100,000","seed","2014-09-04","Details",""
"182","Y Combinator","Chitter","","venture","2016-03-21","Details",""
"183","500startups","BTCjam","1,200,000","seed","2014-06-05","Details","Dead"
"184","Y Combinator","Webflow","","venture","2013-08-25","Details",""
"185","Y Combinator","Miso","2,700,000","seed","2016-11-16","Details",""
"186","Y Combinator","CloudMedX","6,600,000","seed","2015-05-01","Details",""
"187","Y Combinator","KickPay","","undisclosed","2014-03-01","Details",""
"188","Y Combinator","Regalii","2,000,000","seed","2014-01-01","Details",""
"189","Y Combinator","Minuum","500,000","seed","2014-02-06","Details",""
"190","Y Combinator","Screenhero","1,800,000","seed","2013-06-01","Details","Exited"
