Investor,Seed-DB code,Seed-DB webpage
Robin Haak,5.33E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5327358286364672
Robin Hood Ventures,5.67E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5670681345785856
Robin Hood Ventures,6.11E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6106312341454848
Robin Klein,4.79E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4792641300463616
Robin Pimentel,4.76E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4755343267594240
Robolution Capital,5.61E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5605780334051328
Robolution Capital,5.74E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5738220075614208
Robyn Scott,6.22E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6222385447436288
Rock Creek Capital,5.39E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5390629685166080
Rock Creek Capital,5.71E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5706811583758336
Rock Health,5.96E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5964658854854656
Rock My World,5.34E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5343842660253696
Rock Oak Capital Partners,6.63E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6625198518304768
RockPort Capital Partners,6.72E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6715975600701440
Rockaway Capital,5.15E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5152915421396992
Rockaway Capital,6.21E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6206491816099840
Rockefeller Foundation,5.38E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5382437483839488
Rocket Internet,5.64E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5644382992596992
Rocket Ventures,5.37E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5373268873707520
Rockies Venture Club,5.15E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5152390193872896
Rockstart,5.08E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5076654938390528
Rockstart,6.00E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5997454147190784
Rockstart Accelerator,6.20E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6204950296133632
Rod Watson,6.09E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6089288064172032
Rod da Silva,6.34E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6344781814824960
Roderick Cooke,4.82E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4823634321342464
Rodrigo Carvalho,5.47E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5466899626328064
Rodrigo Dantas,4.88E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4882501965185024
Roger Bamford,5.07E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5067509963161600
Roger Chang,4.53E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4532889727270912
Roger Dickey,4.67E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4673024749993984
Roger E. Egan,5.67E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5672323164143616
Roger Ehrenberg,5.33E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5326061202046976
Roger Martin,5.09E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5091007901204480
Roger Salzman,5.15E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5148862264115200
Roger Salzman,5.32E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5315722536288256
Roger Ver,5.45E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5449095376273408
Rogers Communications Inc.,6.24E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6242999977639936
Rogue Venture Partners,6.54E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6541700059103232
Roham Gharegozlou,5.16E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5163648091684864
Rohan Oza,5.11E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5114014812078080
Rohatton,5.95E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5947402297016320
Rohit Bansal,5.25E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5245335131652096
Rohit Bansal,6.19E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6193500974481408
Rohit Chauhan,4.88E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4879816855650304
Rohit Dsouza,5.70E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5700054459351040
Rokk3r Labs,5.77E+16,http://www.seed-db.com/investorgraph/investorview?investorid=57703350392586243
Roland Zeller,6.18E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6180514784346112
Rolf Schr̦mgens,6.33E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6328636378447872
Rolling Hills Ventures,4.89E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4891062959079424
Romar Capital,5.94E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5943872274300928
Romar Capital Partners,5.11E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5111055160180736
Romulus Capital,5.98E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5975540255162368
Ron Aris,6.50E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6495711256379392
Ron Bouganim,5.07E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5065392825303040
Ron Burkle,6.26E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6256099095216128
Ron Carmichael,5.58E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5582687771295744
Ron Conway,6.48E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6476787798245376
Ron Garret,5.97E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5970276504305664
Ron Gura,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5680647515406336
Ron Gura,6.25E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6251538506842112
Ron Kastner,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5680457261776896
Ron Rofe,4.98E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4982075425816576
Ronald Conway,6.60E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6598812487385088
Ronan Harris,6.05E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6051935375327232
Ronnie Cheng,4.61E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4608190603853824
Ronny Conway,5.77E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5773723797815296
Rony Kahan,5.13E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5130469670649856
Rony Kahan,6.36E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6360806065176576
Root Ventures,5.18E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5177065754066944
Root Ventures,5.97E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5970307273719808
Rory Hackett,6.70E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6698251713511424
Rosco Hill,6.24E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6243210296819712
Rose Park Advisors,5.83E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5832150523838464
Rose Tech Ventures,5.65E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5653147578007552
RoseRock,6.51E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6513519520382976
Rosecliff Ventures,5.22E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5215954753552384
Rosepaul Investments / RosePaul Ventures,4.60E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4600228812423168
Ross Levinsohn,6.55E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6549767035289600
Rothenberg Ventures,5.74E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5744846186741760
Rough Draft Ventures,4.86E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4856534307700736
Route 66 Ventures,6.47E+17,http://www.seed-db.com/investorgraph/investorview?investorid=646848036261068866
Router Ventures,5.09E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5087513353912320
Rouven Dresselhaus,6.24E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6237829344526336
Roy Rodenstein,6.34E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6340410238566400
Royal Bank of Canada,5.69E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5694968580538368
Royce Disini,5.99E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5987195886239744
Royston Tay,6.27E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6271179782356992
Ruben Ferreiro,5.32E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5318789272961024
Rubicon Venture Capital,5.88E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5877975778066432
Ruchi Sanghvi,6.08E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6079802196885504
Rudy Gadre,5.18E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5175574628663296
Rudy Gadre,5.63E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5630688472596480
Rudy Gopalakrishnan,5.70E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5701462956965888
Rufus Griscom,5.95E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5950986195566592
Rufus Griscom,6.21E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6205153665351680
Rugged Ventures,5.58E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5577557210562560
Rui Rodrigues,6.34E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6341119013027840
Runa Capital,5.73E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5733710510948352
Russ Fradin,4.62E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4620091257782272
Russ Siegelman,5.66E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5657275645558784
Russel Simmons,4.90E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4900275462602752
Russel Simmons,4.90E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4901199551660032
Russel Simmons,6.08E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6082656903102464
Russell Cook,4.92E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4923381312913408
Russell Cook,4.96E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4956756996259840
Russell Cook,5.99E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5993001042051072
Russell Hirsch,6.05E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6048929435090944
Russell Long,6.65E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6653887389892608
Russell Siegelman,6.30E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6298578972573696
Russia Partners,5.13E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5130730975789056
Russia Partners,5.98E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5975362848686080
Rustic Canyon Partners,4.97E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4967200075022336
Rutledge Vine Capital,6.47E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6468342911074304
Ruvento,6.27E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6265022678302720
Ryan Allis,6.02E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6020934553042944
Ryan Allis,6.25E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6247144621080576
Ryan Bednar,5.70E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5698360262524928
Ryan Delk,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5676991894257664
Ryan Flynn MD PhD,5.64E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5636112429088768
Ryan Holmes,4.79E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4791861663236096
Ryan Hubbard,6.01E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6008910439776256
Ryan McIntyre,6.29E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6294470299484160
Ryan Melohn,4.82E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4816610602778624
Ryan Merket,4.85E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4846303993397248
Ryan Mickle,5.75E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5749937618812928
Ryan Moore,6.32E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6324594378014720
Ryan Petersen,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5683692932431872
Ryan Raddon (Kaskade),5.19E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5187858839109632
Ryan Scripps,6.65E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6649312712851456
Ryan Slack,6.44E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6436823261773824
Ryan Spraetz,6.62E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6615015251509248
Ryan Tuerck,5.20E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5200891783151616
S-Cubed Capital,5.97E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5967253010907136
"S.R. One , Limited",6.55E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6547528988229632
S2 Capital,5.46E+16,http://www.seed-db.com/investorgraph/investorview?investorid=54637471203328002
S3 Ventures,6.24E+16,http://www.seed-db.com/investorgraph/investorview?investorid=62387779786506243
SAIC Capital,5.26E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5261362791972864
SAIF Partners,5.52E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5516852243464192
SBI Investment,5.09E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5094230867312640
SEEK,5.64E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5639167006474240
SEEK Ltd.,5.75E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5749399372169216
SF Angels Group,5.17E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5171288368742400
SG VC,5.18E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5177171865763840
